Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,26958,-,-,-,19.61,-155.5,-10,2318,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,18,30,0,0,0,0,0,0,1,13.86031494,19.24743042,926.0287476,92.19089508,98.31592113,24.75155449,215.8123779,3.294539928,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,19,0,0,0,0,0,0,0,1,14.24489746,19.24553833,926.1216431,92.73534393,104.9367418,24.8634243,213.1507874,3.416111231,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,19,30,0,0,0,0,0,0,3,14.54741821,19.25649414,926.1558838,93.14787292,111.6353554,24.94529724,213.1507874,3.54807663,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,20,0,0,0,0,0,0,0,3,14.8484436,19.26748047,926.1900635,93.55969238,118.3965421,25.02717209,211.5523224,3.680042028,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,20,30,0,0,0,0,0,0,3,15.03939209,19.28249512,925.8929443,93.81022644,125.2077871,25.06837463,211.5523224,3.805090427,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,21,0,0,0,0,0,0,0,3,15.22945557,19.29747925,925.5957642,94.06018829,132.0584236,25.10957718,210.8827515,3.930138826,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,21,30,0,0,0,0,0,0,3,15.4203125,19.33553467,925.2894287,94.27915192,138.9388141,25.1354847,210.8827515,4.026881218,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,22,0,0,0,0,0,0,0,3,15.60985718,19.37355957,924.9830933,94.49655914,145.8393119,25.16139221,210.8218994,4.123623371,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,22,30,0,0,0,0,0,0,1,15.5883728,19.42684326,924.4528198,94.39067841,152.7483445,25.17322159,210.8218994,4.22273159,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,23,0,0,0,0,0,0,0,3,15.56646118,19.48012695,923.9225464,94.2843399,159.6472888,25.18505287,210.7416229,4.321839809,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,2,23,30,0,0,0,0,0,0,3,15.5329834,19.51760254,923.5855713,94.18379974,166.4905421,25.03160667,210.7416229,4.450679779,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,0,0,0,0,0,0,0,0,7,15.49932251,19.55504761,923.2486572,94.08338165,173.0702976,24.87816048,211.3369446,4.579519272,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,0,30,0,0,0,0,0,0,4,15.48265991,19.57433472,922.8739014,94.03244019,176.6696754,24.73210144,211.3369446,4.683138847,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,1,0,0,0,0,0,0,0,7,15.46599731,19.59359131,922.4991455,93.98162079,171.5262791,24.5860424,213.1908569,4.7867589,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,1,30,0,0,0,0,0,0,8,15.49382935,19.5982605,922.0985107,94.01481628,164.8333879,24.51041412,213.1908569,4.836837769,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,2,0,0,0,0,0,0,0,7,15.52172241,19.60292969,921.697937,94.04792023,157.9682609,24.43478394,216.0126495,4.886917114,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,2,30,0,0,0,0,0,0,3,15.5682312,19.61901245,921.5405273,94.09179688,151.0635936,24.23492813,216.0126495,4.921098709,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,3,0,0,0,0,0,0,0,1,15.6149231,19.6350647,921.3830566,94.13565063,144.1543799,24.03507423,219.3728027,4.955280781,0,,,,,,,,,,,,,,,,,,,,,,,,,
2015,1,3,3,30,0,0,0,0,0,0,4,15.60704956,19.63466797,921.2492676,94.12503815,137.2566412,23.77607727,219.3728027,4.985358715,0,,,,,,,,,,,,,,,,,,,,,,,,,
