Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,26958,-,-,-,19.61,-155.5,-10,2318,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,mm,Degrees,m/s,m,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,v2.0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,Min efficiency,0.08,Mean efficiency,0.1,max efficiency,0.12,,Solar panel area (m^2),72,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Wind Direction,Wind Speed,Fill Flag,,Min Instantaneous Power (W),Mean Instantaneous Power (W),Max Instantaneous Power (W),,,,,,,,,,,,,,,,,,,,,
2015,5,2,10,0,103,940,889,103,940,889,0,3.941827393,22.5012146,934.4625854,75.29641724,33.3372524,12.10535145,68.25019836,3.375336885,0,,5414.4,6768,8121.6,,,,,,,,,,,,,,,,,,,,,
2015,5,2,10,30,106,956,963,106,956,963,0,2.553735352,22.93081055,934.3518677,73.18999481,26.28119131,12.239501,68.25019836,3.368098021,0,,5506.56,6883.2,8259.84,,,,,,,,,,,,,,,,,,,,,
2015,5,2,11,0,108,966,1021,108,966,1021,0,1.177392578,23.36043701,934.2411499,71.14809418,19.26569873,12.3736496,71.62454987,3.360859156,0,,5564.16,6955.2,8346.24,,,,,,,,,,,,,,,,,,,,,
2015,5,2,11,30,110,973,1061,110,973,1061,0,-0.001379395,23.65606079,933.9769287,69.51268005,12.38150565,12.51766872,71.62454987,3.332158089,0,,5604.48,7005.6,8406.72,,,,,,,,,,,,,,,,,,,,,
2015,5,2,12,0,111,976,1082,111,976,1082,0,-1.174169922,23.95165405,933.7127686,67.91590881,6.11953224,12.6616869,74.48438263,3.303456783,0,,5621.76,7027.2,8432.64,,,,,,,,,,,,,,,,,,,,,
2015,5,2,12,30,111,976,1084,111,976,1084,0,-2.078619385,24.0491272,933.4854736,66.83364105,4.876663393,12.79656792,74.48438263,3.275548697,0,,5621.76,7027.2,8432.64,,,,,,,,,,,,,,,,,,,,,
2015,5,2,13,0,110,973,1067,110,973,1067,0,-2.985632324,24.14656982,933.2581787,65.7625885,10.59774521,12.93144894,76.68034363,3.24764061,0,,5604.48,7005.6,8406.72,,,,,,,,,,,,,,,,,,,,,
2015,5,2,13,30,109,967,1031,109,967,1031,0,-3.829412842,24.07314453,933.0703125,64.93469238,17.40373397,13.04470348,76.68034363,3.214803457,0,,5569.92,6962.4,8354.88,,,,,,,,,,,,,,,,,,,,,
2015,5,2,14,0,107,956,978,107,956,978,0,-4.687719727,23.99974976,932.8825073,64.09918976,24.39665265,13.15795708,78.16890717,3.181966305,0,,5506.56,6883.2,8259.84,,,,,,,,,,,,,,,,,,,,,
2015,5,2,14,30,417,282,658,104,941,907,2,-4.645788574,23.65276489,932.8102417,64.47090149,31.44409593,13.25636387,78.16890717,3.159795523,0,,1624.32,2030.4,2436.48,,,,,,,,,,,,,,,,,,,,,
2015,5,2,15,0,166,5,171,100,921,822,3,-4.614447021,23.30581055,932.7379761,64.83396912,38.50695622,13.35476971,78.85745239,3.137624741,0,,28.8,36,43.2,,,,,,,,,,,,,,,,,,,,,
2015,5,2,15,30,153,2,155,96,895,722,3,-3.88248291,22.6645752,932.7993164,66.23722076,45.56764798,13.41209316,78.85745239,3.149876356,0,,11.52,14.4,17.28,,,,,,,,,,,,,,,,,,,,,
2015,5,2,16,0,163,3,165,90,859,612,3,-3.156408691,22.02337036,932.8605957,67.66347504,52.61525031,13.46941662,79.27349091,3.162127972,0,,17.28,21.6,25.92,,,,,,,,,,,,,,,,,,,,,
2015,5,2,16,30,178,15,186,83,810,492,3,-1.501226807,21.25750122,932.9833984,70.29776764,59.64097327,13.49032021,79.27349091,3.246939659,0,,86.4,108,129.6,,,,,,,,,,,,,,,,,,,,,
2015,5,2,17,0,140,14,145,74,741,368,3,0.175378418,20.49163208,933.1062012,73.04946899,66.63628737,13.51122475,79.65124512,3.331751347,0,,80.64,100.8,120.96,,,,,,,,,,,,,,,,,,,,,
2015,5,2,17,30,104,31,112,62,637,242,3,2.8527771,19.79387817,933.2969971,77.0395813,73.59185018,13.60657597,79.65124512,3.332432747,0,,178.56,223.2,267.84,,,,,,,,,,,,,,,,,,,,,
2015,5,2,18,0,58,55,67,45,468,123,3,5.565087891,19.09615479,933.487854,81.25862122,80.49658722,13.70192623,80.48336792,3.333113909,0,,316.8,396,475.2,,,,,,,,,,,,,,,,,,,,,
2015,5,2,18,30,14,0,14,19,161,26,3,7.283074951,18.90273438,933.7231445,83.71963501,87.33617523,13.80325222,80.48336792,3.350674152,4,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,19,0,0,0,0,0,0,0,3,8.994348145,18.70931396,933.9584961,86.23123169,94.09800766,13.90457916,81.59772491,3.368234158,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,19,30,0,0,0,0,0,0,1,9.292718506,18.62880859,934.1329346,86.73595428,100.7538909,14.00954247,81.59772491,3.362844467,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,20,0,0,0,0,0,0,0,1,9.591485596,18.54830322,934.307312,87.24385834,107.2760576,14.11450672,82.63186646,3.357454777,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
2015,5,2,20,30,0,0,0,0,0,0,1,10.63656006,18.44985352,934.4596558,88.79616547,113.6237528,14.2529211,82.63186646,3.295969009,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,
